1.7754,1.7754,1.7754,1.7753,1.7753,1.7753,1.7752,1.7752,1.7752,1.7751,1.7751,1.775,1.775,1.775,1.7749,1.7749,1.7749,1.7748,1.7748,1.7748,1.7747,1.7747,1.7746,1.7746,1.7746,1.7745,1.7745,1.7745,1.7744,1.7744,1.7744,1.7743,1.7743,1.7742,1.7742,1.7742,1.7741,1.7741,1.7741,1.774,1.774,1.774,1.7739,1.7739,1.7738,1.7738,1.7738,1.7737,1.7737,1.7737,1.7736,1.7736,1.7736,1.7735,1.7735,1.7735,1.7734,1.7734,1.7733,1.7733,1.7733,1.7732,1.7732,1.7732,1.7731,1.7731,1.7731,1.773,1.773,1.7729,1.7729,1.7729,1.7728,1.7728,1.7728,1.7727,1.7727,1.7727,1.7726,1.7726,1.7725,1.7725,1.7725,1.7724,1.7724,1.7724,1.7723,1.7723,1.7723,1.7722,1.7722,1.7721,1.7721,1.7721,1.772,1.772,1.772,1.7719,1.7719,1.7719,1.7718,1.7718,1.7717,1.7717,1.7717,1.7716,1.7716,1.7716,1.7715,1.7715,1.7715,1.7714,1.7714,1.7713,1.7713,1.7713,1.7712,1.7712,1.7712,1.7711,1.7711,1.7711,1.771,1.771,1.7709,1.7709,1.7709,1.7708,1.7708,1.7708,1.7707,1.7707,1.7707,1.7706,1.7706,1.7705,1.7705,1.7705,1.7704,1.7704,1.7704,1.7703,1.7703,1.7703,1.7702,1.7702,1.7701,1.7701,1.7701,1.77,1.77,1.77,1.7699,1.7699,1.7699,1.7698,1.7698,1.7697,1.7697
1.7546,1.7546,1.7546,1.7545,1.7545,1.7545,1.7544,1.7544,1.7544,1.7543,1.7543,1.7542,1.7542,1.7542,1.7541,1.7541,1.7541,1.754,1.754,1.754,1.7539,1.7539,1.7538,1.7538,1.7538,1.7537,1.7537,1.7537,1.7536,1.7536,1.7536,1.7535,1.7535,1.7534,1.7534,1.7534,1.7533,1.7533,1.7533,1.7532,1.7532,1.7532,1.7531,1.7531,1.753,1.753,1.753,1.7529,1.7529,1.7529,1.7528,1.7528,1.7528,1.7527,1.7527,1.7526,1.7526,1.7526,1.7525,1.7525,1.7525,1.7524,1.7524,1.7524,1.7523,1.7523,1.7522,1.7522,1.7522,1.7521,1.7521,1.7521,1.752,1.752,1.752,1.7519,1.7519,1.7518,1.7518,1.7518,1.7517,1.7517,1.7517,1.7516,1.7516,1.7516,1.7515,1.7515,1.7514,1.7514,1.7514,1.7513,1.7513,1.7513,1.7512,1.7512,1.7512,1.7511,1.7511,1.751,1.751,1.751,1.7509,1.7509,1.7509,1.7508,1.7508,1.7508,1.7507,1.7507,1.7506,1.7506,1.7506,1.7505,1.7505,1.7505,1.7504,1.7504,1.7504,1.7503,1.7503,1.7502,1.7502,1.7502,1.7501,1.7501,1.7501,1.75,1.75,1.75,1.7499,1.7499,1.7498,1.7498,1.7498,1.7497,1.7497,1.7497,1.7496,1.7496,1.7496,1.7495,1.7495,1.7494,1.7494,1.7494,1.7493,1.7493,1.7493,1.7492,1.7492,1.7492,1.7491,1.7491,1.7491,1.749,1.749,1.7489,1.7489
1.7338,1.7338,1.7338,1.7337,1.7337,1.7337,1.7336,1.7336,1.7335,1.7335,1.7335,1.7334,1.7334,1.7334,1.7333,1.7333,1.7333,1.7332,1.7332,1.7331,1.7331,1.7331,1.733,1.733,1.733,1.7329,1.7329,1.7329,1.7328,1.7328,1.7327,1.7327,1.7327,1.7326,1.7326,1.7326,1.7325,1.7325,1.7325,1.7324,1.7324,1.7323,1.7323,1.7323,1.7322,1.7322,1.7322,1.7321,1.7321,1.7321,1.732,1.732,1.7319,1.7319,1.7319,1.7318,1.7318,1.7318,1.7317,1.7317,1.7317,1.7316,1.7316,1.7315,1.7315,1.7315,1.7314,1.7314,1.7314,1.7313,1.7313,1.7313,1.7312,1.7312,1.7311,1.7311,1.7311,1.731,1.731,1.731,1.7309,1.7309,1.7309,1.7308,1.7308,1.7307,1.7307,1.7307,1.7306,1.7306,1.7306,1.7305,1.7305,1.7305,1.7304,1.7304,1.7303,1.7303,1.7303,1.7302,1.7302,1.7302,1.7301,1.7301,1.7301,1.73,1.73,1.73,1.7299,1.7299,1.7298,1.7298,1.7298,1.7297,1.7297,1.7297,1.7296,1.7296,1.7296,1.7295,1.7295,1.7294,1.7294,1.7294,1.7293,1.7293,1.7293,1.7292,1.7292,1.7292,1.7291,1.7291,1.729,1.729,1.729,1.7289,1.7289,1.7289,1.7288,1.7288,1.7288,1.7287,1.7287,1.7286,1.7286,1.7286,1.7285,1.7285,1.7285,1.7284,1.7284,1.7284,1.7283,1.7283,1.7282,1.7282,1.7282,1.7281,1.7281
1.713,1.713,1.713,1.7129,1.7129,1.7128,1.7128,1.7128,1.7127,1.7127,1.7127,1.7126,1.7126,1.7126,1.7125,1.7125,1.7124,1.7124,1.7124,1.7123,1.7123,1.7123,1.7122,1.7122,1.7122,1.7121,1.7121,1.712,1.712,1.712,1.7119,1.7119,1.7119,1.7118,1.7118,1.7118,1.7117,1.7117,1.7116,1.7116,1.7116,1.7115,1.7115,1.7115,1.7114,1.7114,1.7114,1.7113,1.7113,1.7113,1.7112,1.7112,1.7111,1.7111,1.7111,1.711,1.711,1.711,1.7109,1.7109,1.7109,1.7108,1.7108,1.7107,1.7107,1.7107,1.7106,1.7106,1.7106,1.7105,1.7105,1.7105,1.7104,1.7104,1.7103,1.7103,1.7103,1.7102,1.7102,1.7102,1.7101,1.7101,1.7101,1.71,1.71,1.7099,1.7099,1.7099,1.7098,1.7098,1.7098,1.7097,1.7097,1.7097,1.7096,1.7096,1.7095,1.7095,1.7095,1.7094,1.7094,1.7094,1.7093,1.7093,1.7093,1.7092,1.7092,1.7091,1.7091,1.7091,1.709,1.709,1.709,1.7089,1.7089,1.7089,1.7088,1.7088,1.7087,1.7087,1.7087,1.7086,1.7086,1.7086,1.7085,1.7085,1.7085,1.7084,1.7084,1.7083,1.7083,1.7083,1.7082,1.7082,1.7082,1.7081,1.7081,1.7081,1.708,1.708,1.7079,1.7079,1.7079,1.7078,1.7078,1.7078,1.7077,1.7077,1.7077,1.7076,1.7076,1.7075,1.7075,1.7075,1.7074,1.7074,1.7074,1.7073,1.7073
1.6922,1.6922,1.6922,1.6921,1.6921,1.692,1.692,1.692,1.6919,1.6919,1.6919,1.6918,1.6918,1.6918,1.6917,1.6917,1.6916,1.6916,1.6916,1.6915,1.6915,1.6915,1.6914,1.6914,1.6914,1.6913,1.6913,1.6912,1.6912,1.6912,1.6911,1.6911,1.6911,1.691,1.691,1.691,1.6909,1.6909,1.6908,1.6908,1.6908,1.6907,1.6907,1.6907,1.6906,1.6906,1.6906,1.6905,1.6905,1.6904,1.6904,1.6904,1.6903,1.6903,1.6903,1.6902,1.6902,1.6902,1.6901,1.6901,1.69,1.69,1.69,1.6899,1.6899,1.6899,1.6898,1.6898,1.6898,1.6897,1.6897,1.6896,1.6896,1.6896,1.6895,1.6895,1.6895,1.6894,1.6894,1.6894,1.6893,1.6893,1.6892,1.6892,1.6892,1.6891,1.6891,1.6891,1.689,1.689,1.689,1.6889,1.6889,1.6888,1.6888,1.6888,1.6887,1.6887,1.6887,1.6886,1.6886,1.6886,1.6885,1.6885,1.6884,1.6884,1.6884,1.6883,1.6883,1.6883,1.6882,1.6882,1.6882,1.6881,1.6881,1.688,1.688,1.688,1.6879,1.6879,1.6879,1.6878,1.6878,1.6878,1.6877,1.6877,1.6876,1.6876,1.6876,1.6875,1.6875,1.6875,1.6874,1.6874,1.6874,1.6873,1.6873,1.6872,1.6872,1.6872,1.6871,1.6871,1.6871,1.687,1.687,1.687,1.6869,1.6869,1.6869,1.6868,1.6868,1.6867,1.6867,1.6867,1.6866,1.6866,1.6866,1.6865,1.6865
1.6714,1.6714,1.6713,1.6713,1.6713,1.6712,1.6712,1.6712,1.6711,1.6711,1.6711,1.671,1.671,1.6709,1.6709,1.6709,1.6708,1.6708,1.6708,1.6707,1.6707,1.6707,1.6706,1.6706,1.6705,1.6705,1.6705,1.6704,1.6704,1.6704,1.6703,1.6703,1.6703,1.6702,1.6702,1.6701,1.6701,1.6701,1.67,1.67,1.67,1.6699,1.6699,1.6699,1.6698,1.6698,1.6697,1.6697,1.6697,1.6696,1.6696,1.6696,1.6695,1.6695,1.6695,1.6694,1.6694,1.6693,1.6693,1.6693,1.6692,1.6692,1.6692,1.6691,1.6691,1.6691,1.669,1.669,1.6689,1.6689,1.6689,1.6688,1.6688,1.6688,1.6687,1.6687,1.6687,1.6686,1.6686,1.6685,1.6685,1.6685,1.6684,1.6684,1.6684,1.6683,1.6683,1.6683,1.6682,1.6682,1.6681,1.6681,1.6681,1.668,1.668,1.668,1.6679,1.6679,1.6679,1.6678,1.6678,1.6678,1.6677,1.6677,1.6676,1.6676,1.6676,1.6675,1.6675,1.6675,1.6674,1.6674,1.6674,1.6673,1.6673,1.6672,1.6672,1.6672,1.6671,1.6671,1.6671,1.667,1.667,1.667,1.6669,1.6669,1.6668,1.6668,1.6668,1.6667,1.6667,1.6667,1.6666,1.6666,1.6666,1.6665,1.6665,1.6664,1.6664,1.6664,1.6663,1.6663,1.6663,1.6662,1.6662,1.6662,1.6661,1.6661,1.666,1.666,1.666,1.6659,1.6659,1.6659,1.6658,1.6658,1.6658,1.6657,1.6657
1.6506,1.6506,1.6505,1.6505,1.6505,1.6504,1.6504,1.6504,1.6503,1.6503,1.6502,1.6502,1.6502,1.6501,1.6501,1.6501,1.65,1.65,1.65,1.6499,1.6499,1.6498,1.6498,1.6498,1.6497,1.6497,1.6497,1.6496,1.6496,1.6496,1.6495,1.6495,1.6494,1.6494,1.6494,1.6493,1.6493,1.6493,1.6492,1.6492,1.6492,1.6491,1.6491,1.6491,1.649,1.649,1.6489,1.6489,1.6489,1.6488,1.6488,1.6488,1.6487,1.6487,1.6487,1.6486,1.6486,1.6485,1.6485,1.6485,1.6484,1.6484,1.6484,1.6483,1.6483,1.6483,1.6482,1.6482,1.6481,1.6481,1.6481,1.648,1.648,1.648,1.6479,1.6479,1.6479,1.6478,1.6478,1.6477,1.6477,1.6477,1.6476,1.6476,1.6476,1.6475,1.6475,1.6475,1.6474,1.6474,1.6473,1.6473,1.6473,1.6472,1.6472,1.6472,1.6471,1.6471,1.6471,1.647,1.647,1.6469,1.6469,1.6469,1.6468,1.6468,1.6468,1.6467,1.6467,1.6467,1.6466,1.6466,1.6465,1.6465,1.6465,1.6464,1.6464,1.6464,1.6463,1.6463,1.6463,1.6462,1.6462,1.6461,1.6461,1.6461,1.646,1.646,1.646,1.6459,1.6459,1.6459,1.6458,1.6458,1.6457,1.6457,1.6457,1.6456,1.6456,1.6456,1.6455,1.6455,1.6455,1.6454,1.6454,1.6453,1.6453,1.6453,1.6452,1.6452,1.6452,1.6451,1.6451,1.6451,1.645,1.645,1.6449,1.6449,1.6449
1.6298,1.6298,1.6297,1.6297,1.6297,1.6296,1.6296,1.6296,1.6295,1.6295,1.6294,1.6294,1.6294,1.6293,1.6293,1.6293,1.6292,1.6292,1.6292,1.6291,1.6291,1.629,1.629,1.629,1.6289,1.6289,1.6289,1.6288,1.6288,1.6288,1.6287,1.6287,1.6286,1.6286,1.6286,1.6285,1.6285,1.6285,1.6284,1.6284,1.6284,1.6283,1.6283,1.6282,1.6282,1.6282,1.6281,1.6281,1.6281,1.628,1.628,1.628,1.6279,1.6279,1.6278,1.6278,1.6278,1.6277,1.6277,1.6277,1.6276,1.6276,1.6276,1.6275,1.6275,1.6274,1.6274,1.6274,1.6273,1.6273,1.6273,1.6272,1.6272,1.6272,1.6271,1.6271,1.627,1.627,1.627,1.6269,1.6269,1.6269,1.6268,1.6268,1.6268,1.6267,1.6267,1.6266,1.6266,1.6266,1.6265,1.6265,1.6265,1.6264,1.6264,1.6264,1.6263,1.6263,1.6262,1.6262,1.6262,1.6261,1.6261,1.6261,1.626,1.626,1.626,1.6259,1.6259,1.6258,1.6258,1.6258,1.6257,1.6257,1.6257,1.6256,1.6256,1.6256,1.6255,1.6255,1.6254,1.6254,1.6254,1.6253,1.6253,1.6253,1.6252,1.6252,1.6252,1.6251,1.6251,1.625,1.625,1.625,1.6249,1.6249,1.6249,1.6248,1.6248,1.6248,1.6247,1.6247,1.6247,1.6246,1.6246,1.6245,1.6245,1.6245,1.6244,1.6244,1.6244,1.6243,1.6243,1.6243,1.6242,1.6242,1.6241,1.6241,1.6241
1.609,1.609,1.6089,1.6089,1.6089,1.6088,1.6088,1.6087,1.6087,1.6087,1.6086,1.6086,1.6086,1.6085,1.6085,1.6085,1.6084,1.6084,1.6083,1.6083,1.6083,1.6082,1.6082,1.6082,1.6081,1.6081,1.6081,1.608,1.608,1.6079,1.6079,1.6079,1.6078,1.6078,1.6078,1.6077,1.6077,1.6077,1.6076,1.6076,1.6075,1.6075,1.6075,1.6074,1.6074,1.6074,1.6073,1.6073,1.6073,1.6072,1.6072,1.6071,1.6071,1.6071,1.607,1.607,1.607,1.6069,1.6069,1.6069,1.6068,1.6068,1.6067,1.6067,1.6067,1.6066,1.6066,1.6066,1.6065,1.6065,1.6065,1.6064,1.6064,1.6063,1.6063,1.6063,1.6062,1.6062,1.6062,1.6061,1.6061,1.6061,1.606,1.606,1.606,1.6059,1.6059,1.6058,1.6058,1.6058,1.6057,1.6057,1.6057,1.6056,1.6056,1.6056,1.6055,1.6055,1.6054,1.6054,1.6054,1.6053,1.6053,1.6053,1.6052,1.6052,1.6052,1.6051,1.6051,1.605,1.605,1.605,1.6049,1.6049,1.6049,1.6048,1.6048,1.6048,1.6047,1.6047,1.6046,1.6046,1.6046,1.6045,1.6045,1.6045,1.6044,1.6044,1.6044,1.6043,1.6043,1.6042,1.6042,1.6042,1.6041,1.6041,1.6041,1.604,1.604,1.604,1.6039,1.6039,1.6038,1.6038,1.6038,1.6037,1.6037,1.6037,1.6036,1.6036,1.6036,1.6035,1.6035,1.6034,1.6034,1.6034,1.6033,1.6033,1.6033
1.5882,1.5882,1.5881,1.5881,1.588,1.588,1.588,1.5879,1.5879,1.5879,1.5878,1.5878,1.5878,1.5877,1.5877,1.5876,1.5876,1.5876,1.5875,1.5875,1.5875,1.5874,1.5874,1.5874,1.5873,1.5873,1.5872,1.5872,1.5872,1.5871,1.5871,1.5871,1.587,1.587,1.587,1.5869,1.5869,1.5869,1.5868,1.5868,1.5867,1.5867,1.5867,1.5866,1.5866,1.5866,1.5865,1.5865,1.5865,1.5864,1.5864,1.5863,1.5863,1.5863,1.5862,1.5862,1.5862,1.5861,1.5861,1.5861,1.586,1.586,1.5859,1.5859,1.5859,1.5858,1.5858,1.5858,1.5857,1.5857,1.5857,1.5856,1.5856,1.5855,1.5855,1.5855,1.5854,1.5854,1.5854,1.5853,1.5853,1.5853,1.5852,1.5852,1.5851,1.5851,1.5851,1.585,1.585,1.585,1.5849,1.5849,1.5849,1.5848,1.5848,1.5847,1.5847,1.5847,1.5846,1.5846,1.5846,1.5845,1.5845,1.5845,1.5844,1.5844,1.5843,1.5843,1.5843,1.5842,1.5842,1.5842,1.5841,1.5841,1.5841,1.584,1.584,1.5839,1.5839,1.5839,1.5838,1.5838,1.5838,1.5837,1.5837,1.5837,1.5836,1.5836,1.5835,1.5835,1.5835,1.5834,1.5834,1.5834,1.5833,1.5833,1.5833,1.5832,1.5832,1.5831,1.5831,1.5831,1.583,1.583,1.583,1.5829,1.5829,1.5829,1.5828,1.5828,1.5827,1.5827,1.5827,1.5826,1.5826,1.5826,1.5825,1.5825,1.5825
